"install_date","country","platform","network","day","installs","spend_usd","cpi","cum_revenue_usd","ltv_per_user","roas","ltv_to_cpi"
"2019-08-25","Tatooine","android","Paid Network 6",14,391,1879.48,4.806854219948849,451.9285400748545,1.1558274682221341,0.24045402987786754,0.24045402987786751
"2019-08-25","Tatooine","ios","Organic",1,213,,,9.058665909349482,0.042528947931218225,,
"2019-08-25","Tatooine","ios","Paid Network 1",1,359,2406.5400000000004,6.703454038997216,153.36215604182772,0.4271926352140048,0.06372724161735424,0.06372724161735424
"2019-08-25","Tatooine","ios","Paid Network 1",7,359,2406.5400000000004,6.703454038997216,388.64005849113124,1.0825628370226497,0.16149328849349323,0.1614932884934932
"2019-08-25","Tatooine","ios","Paid Network 1",14,359,2406.5400000000004,6.703454038997216,564.0088801908206,1.571055376576102,0.23436505530380566,0.23436505530380566
"2019-08-25","Tatooine","ios","Paid Network 3",1,294,1314,4.469387755102041,9.03513115855549,0.030731738634542483,0.006876051110011789,0.006876051110011789
"2019-08-25","Tatooine","ios","Paid Network 3",7,294,1314,4.469387755102041,146.85983453928858,0.4995232467322741,0.11176547529626224,0.11176547529626224
"2019-08-25","Tatooine","ios","Paid Network 6",1,321,1886.64,5.877383177570094,102.38999951070556,0.3189719610925407,0.05427108484432937,0.054271084844329374
"2019-08-25","Tatooine","ios","Paid Network 6",7,321,1886.64,5.877383177570094,265.8279227124644,0.8281243698207613,0.14090018377245492,0.14090018377245492
"2019-08-25","Tatooine","ios","Paid Network 6",14,321,1886.64,5.877383177570094,386.0503065980498,1.2026489302119932,0.20462319605120732,0.20462319605120732
"2019-08-26","Asgard","android","Organic",1,20,,,5.611735715950555,0.28058678579752777,,
"2019-08-26","Asgard","android","Paid Network 1",1,82,424.89,5.181585365853659,42.44372257993984,0.5176063729260956,0.09989343731304536,0.09989343731304534
"2019-08-26","Asgard","android","Paid Network 1",7,82,424.89,5.181585365853659,90.09840430208028,1.0987610280741498,0.2120511292383447,0.2120511292383447
"2019-08-26","Asgard","android","Paid Network 3",1,91,258,2.8351648351648353,2.4655739131708936,0.027094218826053777,0.0095564880355461,0.0095564880355461
"2019-08-26","Asgard","android","Paid Network 4",1,58,168,2.896551724137931,8.972522187756566,0.15469865840959596,0.053407870165217655,0.05340787016521765
"2019-08-26","Asgard","android","Paid Network 4",7,58,168,2.896551724137931,26.792168252304894,0.4619339353845671,0.1594771919780053,0.1594771919780053
"2019-08-26","Asgard","ios","Paid Network 1",1,55,408.07000000000005,7.419454545454546,29.78488525748365,0.5415433683178845,0.0729896470151779,0.07298964701517789
"2019-08-26","Asgard","ios","Paid Network 1",7,55,408.07000000000005,7.419454545454546,51.540981603328795,0.9371087564241599,0.1263042654528115,0.1263042654528115
"2019-08-26","Asgard","ios","Paid Network 3",1,85,297.5,3.5,4.168970489771146,0.04904671164436643,0.014013346184104693,0.014013346184104694
"2019-08-26","Asgard","ios","Paid Network 3",14,85,297.5,3.5,27.971275792011454,0.3290738328471936,0.09402109509919816,0.09402109509919818
"2019-08-26","Gargantua","android","Organic",1,136,,,19.21567632017347,0.14129173764833433,,
"2019-08-26","Gargantua","android","Paid Network 1",1,416,2515.54,6.046971153846154,112.11836524957795,0.2695153010807162,0.04457029713285336,0.04457029713285336
"2019-08-26","Gargantua","android","Paid Network 1",7,416,2515.54,6.046971153846154,268.003796907129,0.6442398964113678,0.10653927065645111,0.10653927065645111
"2019-08-26","Gargantua","android","Paid Network 1",14,416,2515.54,6.046971153846154,417.0631834182819,1.00255572937087,0.16579469355219234,0.16579469355219234
"2019-08-26","Gargantua","android","Paid Network 3",7,368,1101,2.9918478260869565,4.124919958246899,0.011209021625670921,0.0037465213063096266,0.0037465213063096266
"2019-08-26","Gargantua","android","Paid Network 4",1,274,677.5,2.4726277372262775,2.31405624947535,0.008445460764508576,0.003415581180037417,0.003415581180037417
"2019-08-26","Gargantua","android","Paid Network 4",14,274,677.5,2.4726277372262775,15.413280089304951,0.05625284704125895,0.02275022891410325,0.02275022891410325
"2019-08-26","Gargantua","android","Paid Network 5",1,48,188,3.9166666666666665,8.864656349769122,0.18468034062019004,0.047152427392388944,0.047152427392388944
"2019-08-26","Gargantua","android","Paid Network 6",1,272,1782.26,6.552426470588236,67.69446873571128,0.24887672329305618,0.037982375599357715,0.037982375599357715
"2019-08-26","Gargantua","android","Paid Network 6",7,272,1782.26,6.552426470588236,179.34077241499136,0.6593410750551153,0.10062548248571553,0.10062548248571553
"2019-08-26","Gargantua","android","Paid Network 6",14,272,1782.26,6.552426470588236,228.97291451787154,0.841812185727469,0.12847335098014406,0.12847335098014406
"2019-08-26","Gargantua","ios","Organic",1,204,,,2.4820899617978167,0.01216710765587165,,
"2019-08-26","Gargantua","ios","Organic",7,204,,,53.3252463351009,0.2613982663485338,,
"2019-08-26","Gargantua","ios","Organic",14,204,,,148.24845922519788,0.7267081334568524,,
"2019-08-26","Gargantua","ios","Paid Network 1",1,298,2320.73,7.787684563758389,128.56947405805488,0.4314411881142781,0.055400444712678715,0.05540044471267872
"2019-08-26","Gargantua","ios","Paid Network 1",7,298,2320.73,7.787684563758389,235.44828932213906,0.790094930611205,0.10145440844998731,0.10145440844998732
"2019-08-26","Gargantua","ios","Paid Network 1",14,298,2320.73,7.787684563758389,304.2910532857719,1.0211109170663486,0.1311186795903754,0.1311186795903754
"2019-08-26","Gargantua","ios","Paid Network 3",1,351,1225.0000000000002,3.490028490028491,25.985836984272236,0.07403372360191521,0.021212928150426313,0.021212928150426313
"2019-08-26","Gargantua","ios","Paid Network 3",14,351,1225.0000000000002,3.490028490028491,115.09675451269806,0.3279109815176583,0.09395653429608003,0.09395653429608003
"2019-08-26","Gargantua","ios","Paid Network 4",1,190,601,3.163157894736842,2.979214660814673,0.01568007716218249,0.004957095941455362,0.004957095941455363
"2019-08-26","Gargantua","ios","Paid Network 6",1,178,1487.89,8.358932584269663,23.83130385697997,0.13388372953359534,0.016016845235185376,0.016016845235185376
"2019-08-26","Gargantua","ios","Paid Network 6",7,178,1487.89,8.358932584269663,54.90659948722353,0.30846404206305356,0.03690232442399877,0.036902324423998774
